plot,treeno,species,logged,h2015,D,H,HCB,CL,grade,deadr,d/D,D2,BA individ,BA,QMD,MD,DH,S,CWE,CWW,CWS,CWN,quality,hurttyp,tree_type,coordinate_x,coordinate_y,subplotno,absx,absy,MT,cw
YLK-3,14,É«Ä¾,1,,31.7,18.1,1.8,16.3,3,,1.700340014,1004.89,0.078883865,16.4253,18.64333,16.55233,26.2,602,1.748,2.071,1.865,2.672,5,,N,3.755,7.844,,13.755,7.844,O1,4.178
YLK-3,17,ÔÓÄ¾,1,,8.9,11.2,2.9,8.3,4,,0.477382528,79.21,0.006217985,16.4253,18.64333,16.55233,26.2,602,1.015,1.053,1.398,1.913,1,,N,5.787,7.211,,25.787,7.211,O1,2.6895
YLK-3,18,ÔÓÄ¾,1,,9,11.4,1.7,9.7,4,,0.482746376,81,0.0063585,16.4253,18.64333,16.55233,26.2,602,1.071,1.574,1.914,1.978,1,,N,6.362,7.086,,26.362,7.086,O1,3.2685
YLK-3,19,ÔÓÄ¾,1,,8.3,10.3,2.2,8.1,4,,0.445199436,68.89,0.005407865,16.4253,18.64333,16.55233,26.2,602,1.156,1.975,2.095,1.593,2,,N,7.054,5.617,,27.054,5.617,O1,3.4095
YLK-3,22,ÂäÒ¶ËÉ,1,,19.9,20.5,5.8,14.7,3,,1.067405877,396.01,0.031086785,16.4253,18.64333,16.55233,26.2,602,2.065,1.13,1.214,1.641,2,,N,1.79,1.007,,21.79,1.007,O1,3.025
YLK-3,23,É«Ä¾,1,,8.4,8.1,1.3,6.8,4,,0.450563285,70.56,0.00553896,16.4253,18.64333,16.55233,26.2,602,0.957,1.435,1.28,1.078,2,,N,3.753,1.501,,23.753,1.501,O1,2.375
YLK-3,25,ÀäÉ¼,1,,53,27.1,4.3,22.8,2,,2.842839772,2809,0.2205065,16.4253,18.64333,16.55233,26.2,602,3.834,2.619,3.4,2.917,1,4,N,6.162,1.087,,26.162,1.087,O1,6.385
YLK-3,26,·ãèë,1,,35.8,24.9,9,15.9,3,,1.920257808,1281.64,0.10060874,16.4253,18.64333,16.55233,26.2,602,2.765,2.093,2.973,2.795,2,,N,0.412,2.275,,20.412,2.275,O1,5.313
YLK-3,31,ÔÓÄ¾,1,,10.2,12,2.4,9.6,4,,0.54711256,104.04,0.00816714,16.4253,18.64333,16.55233,26.2,602,0.867,1.941,0.97,1.621,2,4,N,1.05,8.227,,31.05,8.227,O1,2.6995
YLK-3,33,ÔÆÉ¼,1,,37.3,18.1,2.7,15.4,3,,2.000715537,1391.29,0.109216265,16.4253,18.64333,16.55233,26.2,602,2.284,3.295,2.495,3.434,1,3,N,4.896,7.19,,34.896,7.19,O1,5.754
YLK-3,34,ÀäÉ¼,1,,25,16.2,5.2,11,3,,1.340962156,625,0.0490625,16.4253,18.64333,16.55233,26.2,602,1,2.076,2.001,1.807,1,,N,2.97,5.855,,32.97,5.855,O1,3.442
YLK-3,35,ÀäÉ¼,1,,5.8,6.2,3.2,3,4,,0.31110322,33.64,0.00264074,16.4253,18.64333,16.55233,26.2,602,1.003,1.231,1.188,1.145,1,,N,8.824,6.479,,38.824,6.479,O1,2.2835
YLK-3,36,é²Ê÷,1,,5.4,6.5,2.3,4.2,4,,0.289647826,29.16,0.00228906,16.4253,18.64333,16.55233,26.2,602,0.779,1.901,0.848,1.718,,1,N,9.226,4.872,,39.226,4.872,O1,2.623
YLK-3,38,ÂäÒ¶ËÉ,1,,18.7,25.5,8.9,16.6,3,,1.003039693,349.69,0.027450665,16.4253,18.64333,16.55233,26.2,602,1.013,1.096,1.128,1.458,1,,N,0.797,1.202,,40.797,1.202,O1,2.3475
YLK-3,41,ÂäÒ¶ËÉ,1,,24.8,25.3,8.1,17.2,3,,1.330234459,615.04,0.04828064,16.4253,18.64333,16.55233,26.2,602,2.291,1.717,2.36,1.717,1,,N,5.593,1.115,,45.593,1.115,O1,4.0425
YLK-3,42,·ãèë,1,,30,26.9,10.3,16.6,3,,1.609154588,900,0.07065,16.4253,18.64333,16.55233,26.2,602,2.318,1.553,1.688,1.919,2,,N,9.01,0.241,,49.01,0.241,O1,3.739
YLK-3,43,é²Ê÷,1,,7.1,7.5,3.5,4,4,,0.380833252,50.41,0.003957185,16.4253,18.64333,16.55233,26.2,602,1.227,1.365,1.296,1.596,1,,N,9.215,1.831,,49.215,1.831,O1,2.742
YLK-3,45,ÂäÒ¶ËÉ,1,,33,23.9,8.8,15.1,3,,1.770070046,1089,0.0854865,16.4253,18.64333,16.55233,26.2,602,1.413,3.077,1.846,2.755,1,3,N,9.956,9.503,,49.956,9.503,O1,4.5455
YLK-3,46,ÂäÒ¶ËÉ,1,,16,13,3.1,9.9,3,,0.85821578,256,0.020096,16.4253,18.64333,16.55233,26.2,602,1.615,1.73,2.003,2.065,1,,N,0.39,2.46,,50.39,2.46,O1,3.7065
YLK-3,48,ºìËÉ,1,,18.2,12.9,3.7,9.2,3,,0.97622045,331.24,0.02600234,16.4253,18.64333,16.55233,26.2,602,1.577,1.974,1.95,1.93,1,,N,3.648,5.886,,53.648,5.886,O1,3.7155
YLK-3,49,ÂäÒ¶ËÉ,1,,22.8,21,6.8,14.2,1,,1.222957487,519.84,0.04080744,16.4253,18.64333,16.55233,26.2,602,1.646,2.306,2.688,2.264,1,,N,7.209,6.401,,57.209,6.401,O1,4.452
YLK-3,51,ÀäÉ¼,1,,9.2,7.7,2.5,5.2,4,,0.493474074,84.64,0.00664424,16.4253,18.64333,16.55233,26.2,602,0.946,0.715,1.431,1.404,1,,N,8.56,9.324,,58.56,9.324,O1,2.248
YLK-3,52,ÔÓÄ¾,1,,9.7,10.1,4.4,5.7,4,,0.520293317,94.09,0.007386065,16.4253,18.64333,16.55233,26.2,602,1.197,1.634,2.253,2.281,2,,N,0.93,8.1,,60.93,8.1,O1,3.6825
YLK-3,53,ÀäÉ¼,1,,10.5,8.3,2.9,5.4,4,,0.563204106,110.25,0.008654625,16.4253,18.64333,16.55233,26.2,602,0.933,1.707,0.593,1.456,1,,N,1.87,8.66,,61.87,8.66,O1,2.3445
YLK-3,55,é²Ê÷,1,,10.1,13,5.1,7.9,4,,0.541748711,102.01,0.008007785,16.4253,18.64333,16.55233,26.2,602,7.523,1.847,1.806,1.823,1,,N,3.296,9.272,,63.296,9.272,O1,6.4995
YLK-3,56,ÀäÉ¼,1,,8,8.3,4.1,4.2,4,,0.42910789,64,0.005024,16.4253,18.64333,16.55233,26.2,602,0.958,1.637,1.38,1.47,1,,N,3.541,7.077,,63.541,7.077,O1,2.7225
YLK-3,59,ÀäÉ¼,1,,18.5,19.6,6.3,13.3,3,,0.992311996,342.25,0.026866625,16.4253,18.64333,16.55233,26.2,602,0.828,1.525,1.563,1.469,1,,N,1.308,5.581,,61.308,5.581,O1,2.6925
YLK-3,60,ÀäÉ¼,1,,14.4,15.1,4.6,10.5,3,,0.772394202,207.36,0.01627776,16.4253,18.64333,16.55233,26.2,602,1.461,1.681,1.418,1.502,1,,N,6.839,4.907,,66.839,4.907,O1,3.031
YLK-3,62,·ãèë,1,,19.7,22.5,5.3,17.2,3,,1.056678179,388.09,0.030465065,16.4253,18.64333,16.55233,26.2,602,0.817,1.569,2.378,1.863,2,,N,2.448,6.32,,62.448,6.32,O1,3.3135
YLK-3,63,·ãèë,1,,29.8,29.7,8.6,21.1,3,,1.59842689,888.04,0.06971114,16.4253,18.64333,16.55233,26.2,602,1.004,1.416,1.284,2.33,1,,N,4.116,4.457,,64.116,4.457,O1,3.017
YLK-3,68,ÀäÉ¼,0,,26.4,22.9,13.8,9.1,3,,1.416056037,696.96,0.05471136,16.4253,18.64333,16.55233,26.2,602,1.186,1.281,1.521,1.281,1,4,N,4.831,2.007,,64.831,2.007,O1,2.6345
YLK-3,70,ÀäÉ¼,1,,14.8,13.7,2.4,11.3,4,,0.793849597,219.04,0.01719464,16.4253,18.64333,16.55233,26.2,602,1.311,1.443,1.421,1.506,1,,N,0.256,3.66,,60.256,3.66,O1,2.8405
YLK-3,71,ÔÆÉ¼,1,,6.2,4.1,1.9,2.2,,,0.332558615,38.44,0.00301754,16.4253,18.64333,16.55233,26.2,602,1.055,1.484,1.204,1.134,1,,N,1.2,1.284,,61.2,1.284,O1,2.4385
YLK-3,72,ÀäÉ¼,1,,10.1,10.3,3.7,6.6,3,,0.541748711,102.01,0.008007785,16.4253,18.64333,16.55233,26.2,602,1.963,1.399,2.264,2.012,1,,N,9.471,2.72,,69.471,2.72,O1,3.819
YLK-3,75,ÀäÉ¼,1,,20.8,16.5,4.7,11.8,3,,1.115680514,432.64,0.03396224,16.4253,18.64333,16.55233,26.2,602,1.73,1.308,1.366,1.559,1,,N,2.508,8.866,,72.508,8.866,O1,2.9815
YLK-3,77,é²Ê÷,1,,15.2,11,6.7,4.3,3,,0.815304991,231.04,0.01813664,16.4253,18.64333,16.55233,26.2,602,2.174,2.11,2.01,2.551,1,,N,2.837,9.868,,72.837,9.868,O1,4.4225
YLK-3,79,é²Ê÷,1,,13,16.2,7.2,9,3,,0.697300321,169,0.0132665,16.4253,18.64333,16.55233,26.2,602,1.846,2.349,2.293,1.896,2,,N,1.46,9.878,,71.46,9.878,O1,4.192
YLK-3,81,·ãèë,1,,22.5,23.2,6.1,17.1,3,,1.206865941,506.25,0.039740625,16.4253,18.64333,16.55233,26.2,602,1.534,2.361,1.489,2.92,4,,N,5.037,2.0662,,75.037,2.0662,O1,4.152
YLK-3,82,ÀäÉ¼,1,,14.3,11.9,4.2,7.7,3,,0.767030353,204.49,0.016052465,16.4253,18.64333,16.55233,26.2,602,1.546,1.744,1.053,2.002,1,,N,6.034,1.564,,76.034,1.564,O1,3.1725
YLK-3,84,ÔÆÉ¼,1,,14.1,14,2.2,11.8,3,,0.756302656,198.81,0.015606585,16.4253,18.64333,16.55233,26.2,602,1.213,1.403,1.353,1.524,1,,N,3.01,3.223,,73.01,3.223,O1,2.7465
YLK-3,85,·ãèë,1,,17.1,18.7,8.2,10.5,3,,0.917218115,292.41,0.022954185,16.4253,18.64333,16.55233,26.2,602,1.665,1.696,1.808,2.556,2,,N,2.447,2.932,,72.447,2.932,O1,3.8625
YLK-3,86,ÂäÒ¶ËÉ,1,,16.6,25.1,14.7,10.4,3,,0.890398872,275.56,0.02163146,16.4253,18.64333,16.55233,26.2,602,1.57,1.633,1.532,1.836,2,,N,0.35,2.663,,80.35,2.663,O1,3.2855
YLK-3,91,°×èë,1,,10.6,11.8,7.4,4.4,4,,0.568567954,112.36,0.00882026,16.4253,18.64333,16.55233,26.2,602,1.562,1.166,1.657,1.617,2,,N,6.139,6.12,,86.139,6.12,O1,3.001
YLK-3,93,°×èë,1,,17.3,22.9,12.1,10.8,3,,0.927945812,299.29,0.023494265,16.4253,18.64333,16.55233,26.2,602,0.986,1.537,1.335,1.743,2,,N,6.029,6.119,,86.029,6.119,O1,2.8005
YLK-3,99,é²Ê÷,1,,5.8,6.3,2.6,3.7,4,,0.31110322,33.64,0.00264074,16.4253,18.64333,16.55233,26.2,602,0.969,1.571,1.54,1.574,1,,N,8.341,2.698,,88.341,2.698,O1,2.827
YLK-3,101,ÑîÊ÷,1,,34,25.4,3.7,21.7,4,,1.823708533,1156,0.090746,16.4253,18.64333,16.55233,26.2,602,2.051,2.514,2.281,2.245,3,,N,0.554,6.798,,80.554,6.798,O1,4.5455
YLK-3,105,ÀäÉ¼,1,,5.3,4.8,0.8,4,4,,0.284283977,28.09,0.002205065,16.4253,18.64333,16.55233,26.2,602,0.758,1.775,0.946,1.822,1,,N,5.656,9.429,,95.656,9.429,O1,2.6505
YLK-3,111,·ãèë,1,,11.8,15.7,2.8,12.9,3,,0.632934138,139.24,0.01093034,16.4253,18.64333,16.55233,26.2,602,0.898,1.443,1.272,1.846,2,,N,9.995,5.426,,99.995,5.426,O1,2.7295
YLK-3,113,é²Ê÷,1,,7.8,11.3,3.6,7.7,4,,0.418380193,60.84,0.00477594,16.4253,18.64333,16.55233,26.2,602,1.014,1.686,2.511,1.679,5,,N,2.281,0.696,,92.281,0.696,O1,3.445
YLK-3,114,·ãèë,1,,12.4,15.1,5.3,9.8,3,,0.66511723,153.76,0.01207016,16.4253,18.64333,16.55233,26.2,602,0.899,1.771,1.551,1.707,2,,N,4.432,1.147,,94.432,1.147,O1,2.964
YLK-3,118,é²Ê÷,1,,7.5,17.5,3.5,14,4,,0.402288647,56.25,0.004415625,16.4253,18.64333,16.55233,26.2,602,1.174,1.694,1.519,1.503,2,,N,6.22,0.335,,96.22,10.335,O1,2.945
YLK-3,124,é²Ê÷,1,,8.6,9.6,2.8,6.8,3,,0.461290982,73.96,0.00580586,16.4253,18.64333,16.55233,26.2,602,1.069,1.409,1.217,1.748,1,,N,7.107,6.064,,97.107,16.064,O1,2.7215
YLK-3,126,·ãèë,1,,12.9,17.8,8.2,9.6,3,,0.691936473,166.41,0.013063185,16.4253,18.64333,16.55233,26.2,602,1.794,1.96,1.601,1.711,2,,N,6.902,8.101,,96.902,18.101,O1,3.533
YLK-3,128,·ãèë,1,,15.8,16.1,7,9.1,3,,0.847488083,249.64,0.01959674,16.4253,18.64333,16.55233,26.2,602,1.15,1.182,1.241,1.821,2,,N,5.744,6.015,,95.744,16.015,O1,2.697
YLK-3,129,·ãèë,1,,9.1,14,7.8,6.2,3,,0.488110225,82.81,0.006500585,16.4253,18.64333,16.55233,26.2,602,1.419,1.427,1.67,1.851,2,,N,4.058,2.166,,94.058,12.166,O1,3.1835
YLK-3,130,ÓÜÊ÷,1,,5,5.1,2.9,2.2,3,,0.268192431,25,0.0019625,16.4253,18.64333,16.55233,26.2,602,1.109,1.321,1.036,1.666,2,,N,3.957,4.173,,93.957,14.173,O1,2.566
YLK-3,133,ºìËÉ,1,,12.1,9.9,2.4,7.5,3,,0.649025684,146.41,0.011493185,16.4253,18.64333,16.55233,26.2,602,1.162,2.063,1.541,1.634,2,,N,3.022,9.07,,93.022,19.07,O1,3.2
YLK-3,135,é²Ê÷,1,,8.2,8.1,3,5.1,4,,0.439835587,67.24,0.00527834,16.4253,18.64333,16.55233,26.2,602,1.087,1.467,1.297,1.58,1,,N,2.768,0.567,,92.768,10.567,O1,2.7155
YLK-3,136,É«Ä¾,1,,13.6,17.9,9,8.9,4,,0.729483413,184.96,0.01451936,16.4253,18.64333,16.55233,26.2,602,1.165,1.435,1.156,1.501,1,,N,3.74,3.043,,83.74,13.043,O1,2.6285
YLK-3,138,É«Ä¾,1,,11.3,13.4,1.6,11.8,3,,0.606114895,127.69,0.010023665,16.4253,18.64333,16.55233,26.2,602,1.248,2.282,1.727,1.371,2,,N,8.664,1.068,,88.664,11.068,O1,3.314
YLK-3,140,ÂäÒ¶ËÉ,1,,28.9,26.4,5.8,20.6,3,,1.550152253,835.21,0.065563985,16.4253,18.64333,16.55233,26.2,602,1.623,1.884,1.847,1.571,1,,N,7.198,9.292,,87.198,19.292,O1,3.4625
YLK-3,141,É«Ä¾,1,,11.4,13.2,3,10.2,3,,0.611478743,129.96,0.01020186,16.4253,18.64333,16.55233,26.2,602,1.842,1.138,1.613,2.01,2,,N,4.287,4.646,,84.287,14.646,O1,3.3015
YLK-3,144,ÂäÒ¶ËÉ,1,,27.2,24.7,9.3,15.4,3,,1.458966826,739.84,0.05807744,16.4253,18.64333,16.55233,26.2,602,1.738,2.206,2.007,2.063,1,,N,8.231,8.435,,78.231,18.435,O1,4.007
YLK-3,145,ÔÓÄ¾,1,,9.8,11.4,1.7,9.7,3,,0.525657165,96.04,0.00753914,16.4253,18.64333,16.55233,26.2,602,1.055,2.893,2.239,1.834,2,,N,8.53,6.716,,78.53,16.716,O1,4.0105
YLK-3,146,ÀäÉ¼,1,,27,19.1,3.1,16,3,,1.448239129,729,0.0572265,16.4253,18.64333,16.55233,26.2,602,0.961,2.786,1.943,1.788,1,,N,9.008,3.188,,79.008,13.188,O1,3.739
YLK-3,147,ºìËÉ,1,,21.7,21.1,6,15.1,3,,1.163955152,470.89,0.036964865,16.4253,18.64333,16.55233,26.2,602,1.798,1.232,1.236,1.062,3,,N,9.95,0.418,,79.95,10.418,O1,2.664
YLK-3,148,ÓÜÊ÷,1,,31.2,23.4,4.6,18.8,3,,1.673520771,973.44,0.07641504,16.4253,18.64333,16.55233,26.2,602,1.199,1.927,3.011,1.847,3,,N,3.089,4.607,,73.089,14.607,O1,3.992
YLK-3,149,·ãèë,1,,23.8,25.3,8.7,16.6,3,,1.276595973,566.44,0.04446554,16.4253,18.64333,16.55233,26.2,602,1.277,1.202,1.259,1.401,1,,N,1.66,4.765,,71.66,14.765,O1,2.5695
YLK-3,150,ÀäÉ¼,1,,5.4,4.2,1.9,2.3,4,,0.289647826,29.16,0.00228906,16.4253,18.64333,16.55233,26.2,602,0.895,1.249,0.817,1.316,1,,N,1.162,4.533,,71.162,14.533,O1,2.1385
YLK-3,152,ÔÆÉ¼,1,,5.2,9.4,3.8,5.6,3,,0.278920129,27.04,0.00212264,16.4253,18.64333,16.55233,26.2,602,1.021,1.722,0.948,1.733,1,,N,0.098,0.752,,70.098,10.752,O1,2.712
YLK-3,159,É«Ä¾,1,,13.5,13.6,6.6,7,3,,0.724119564,182.25,0.014306625,16.4253,18.64333,16.55233,26.2,602,1.455,2.617,2.153,1.951,1,,N,7.663,6.607,,67.663,16.607,O1,4.088
YLK-3,160,·ãèë,1,,20.5,23.6,8.6,15,3,,1.099588968,420.25,0.032989625,16.4253,18.64333,16.55233,26.2,602,1.523,1.998,1.902,2.058,2,,N,6.804,4.804,,66.804,14.804,O1,3.7405
YLK-3,161,·ãèë,1,,10,16,9,7,3,,0.536384863,100,0.00785,16.4253,18.64333,16.55233,26.2,602,1.357,0.972,2.118,1.67,2,,N,7.23,4.482,,67.23,14.482,O1,3.0585
YLK-3,165,ÔÆÉ¼,1,,23.5,21.6,6.4,15.2,3,,1.260504427,552.25,0.043351625,16.4253,18.64333,16.55233,26.2,602,1.322,1.299,1.862,1.841,1,,N,8.396,0.01,,68.396,10.01,O1,3.162
YLK-3,170,é²Ê÷,1,,22.5,12.2,3,9.2,3,,1.206865941,506.25,0.039740625,16.4253,18.64333,16.55233,26.2,602,1.474,2.756,1.44,2.362,1,,N,1.806,3.167,,61.806,13.167,O1,4.016
YLK-3,174,ÂäÒ¶ËÉ,1,,21.5,20.4,12.5,7.9,3,,1.153227455,462.25,0.036286625,16.4253,18.64333,16.55233,26.2,602,1.428,2.135,1.817,2.113,1,,N,8.453,1.824,,58.453,11.824,O1,3.7465
YLK-3,175,ÀäÉ¼,1,,5,6.9,1.7,5.2,4,,0.268192431,25,0.0019625,16.4253,18.64333,16.55233,26.2,602,1.427,1.86,1.312,1.815,1,,N,9.079,0.893,,59.079,10.893,O1,3.207
YLK-3,182,ÔÓÄ¾,1,,5.9,6.1,0.7,5.4,4,,0.316467069,34.81,0.002732585,16.4253,18.64333,16.55233,26.2,602,1.259,1.539,1.761,2.01,2,,N,5.006,5.132,,55.006,15.132,O1,3.2845
YLK-3,184,ÓÜÊ÷,1,,6.4,8.3,2.9,5.4,4,,0.343286312,40.96,0.00321536,16.4253,18.64333,16.55233,26.2,602,1.179,2.613,1.458,3.157,3,,N,7.453,8.292,,57.453,18.292,O1,4.2035
YLK-3,185,ÀäÉ¼,1,,12,11.7,1.9,9.8,3,,0.643661835,144,0.011304,16.4253,18.64333,16.55233,26.2,602,1.984,2.311,1.385,2.161,1,,N,2.029,0.236,,52.029,10.236,O1,3.9205
YLK-3,186,ÔÓÄ¾,1,,8.9,9.3,1.9,7.4,3,,0.477382528,79.21,0.006217985,16.4253,18.64333,16.55233,26.2,602,1.822,1.968,1.59,1.828,4,,N,0.01,1.316,,50.01,11.316,O1,3.604
YLK-3,188,ÂäÒ¶ËÉ,1,,23.6,24.6,9.2,15.4,3,,1.265868276,556.96,0.04372136,16.4253,18.64333,16.55233,26.2,602,1.781,0.883,1.798,0.793,1,,N,0.571,4.62,,50.571,14.62,O1,2.6275
YLK-3,189,ÂäÒ¶ËÉ,1,,27.5,25.3,16.3,9,3,,1.475058372,756.25,0.059365625,16.4253,18.64333,16.55233,26.2,602,0.804,1.445,1.313,1.476,1,,N,7.365,3.517,,47.365,13.517,O1,2.519
YLK-3,190,·ãèë,1,,26.4,22,11.1,10.9,3,,1.416056037,696.96,0.05471136,16.4253,18.64333,16.55233,26.2,602,2.191,2.238,1.28,2.399,2,,N,3.487,3.497,,43.487,13.497,O1,4.054
YLK-3,191,ÂäÒ¶ËÉ,1,,15.1,14.6,5.4,9.2,3,,0.809941142,228.01,0.017898785,16.4253,18.64333,16.55233,26.2,602,1.46,1.603,1.191,1.756,1,,N,3.659,2.864,,43.659,12.864,O1,3.005
YLK-3,192,ÔÓÄ¾,1,,9.8,10.8,2.4,8.4,4,,0.525657165,96.04,0.00753914,16.4253,18.64333,16.55233,26.2,602,1.747,2.172,1.886,1.688,2,,N,0.538,0.81,,40.538,10.81,O1,3.7465
YLK-3,194,ÂäÒ¶ËÉ,1,,21.9,24.9,13.1,11.8,3,,1.174682849,479.61,0.037649385,16.4253,18.64333,16.55233,26.2,602,1.774,1.328,1.426,1.626,1,,N,3.304,7.185,,43.304,17.185,O1,3.077
YLK-3,195,ÔÓÄ¾,1,,8.3,13.7,3,10.7,3,,0.445199436,68.89,0.005407865,16.4253,18.64333,16.55233,26.2,602,1.413,1.884,1.912,1.51,2,,N,8.5,3.174,,38.5,13.174,O1,3.3595
YLK-3,196,·ãèë,1,,19.3,21.2,5.9,15.3,3,,1.035222785,372.49,0.029240465,16.4253,18.64333,16.55233,26.2,602,1.384,1.566,1.972,2.863,2,,N,8.91,2.708,,38.91,12.708,O1,3.8925
YLK-3,197,é²Ê÷,1,,5.6,8.2,3.1,5.1,4,,0.300375523,31.36,0.00246176,16.4253,18.64333,16.55233,26.2,602,1.389,2.457,1.402,1.253,2,,N,9.229,1.84,,39.229,11.84,O1,3.2505
YLK-3,198,é²Ê÷,1,,8.9,13.4,4.7,8.7,3,,0.477382528,79.21,0.006217985,16.4253,18.64333,16.55233,26.2,602,1.216,1.369,1.284,1.825,1,,N,6.283,0.645,,36.283,10.645,O1,2.847
YLK-3,202,ÔÓÄ¾,1,,6.9,9.8,4.1,5.7,4,,0.370105555,47.61,0.003737385,16.4253,18.64333,16.55233,26.2,602,1.23,1.502,1.86,1.396,2,,N,5.196,3.289,,35.196,13.289,O1,2.994
YLK-3,206,·ãèë,1,,20.2,21.1,8.8,12.3,3,,1.083497422,408.04,0.03203114,16.4253,18.64333,16.55233,26.2,602,1.578,1.775,1.641,2.336,1,,N,6.735,9.473,,36.735,19.473,O1,3.665
YLK-3,208,ÂäÒ¶ËÉ,1,,25.7,26.3,10.5,15.8,3,,1.378509097,660.49,0.051848465,16.4253,18.64333,16.55233,26.2,602,1.58,3.444,2.937,3.037,1,,N,7.442,9.577,,27.442,19.577,O1,5.499
YLK-3,209,É«Ä¾,1,,23.4,17.5,4.6,12.9,3,,1.255140578,547.56,0.04298346,16.4253,18.64333,16.55233,26.2,602,1.329,3.458,1.813,2.184,1,,N,9.724,1.177,,29.724,11.177,O1,4.392
YLK-3,211,ÂäÒ¶ËÉ,1,,12.7,18.5,8.7,9.8,3,,0.681208775,161.29,0.012661265,16.4253,18.64333,16.55233,26.2,602,1.243,1.1,1.031,1.861,1,,N,5.65,1.179,,25.65,11.179,O1,2.6175
YLK-3,213,é²Ê÷,1,,22.5,21.7,6,15.7,3,,1.206865941,506.25,0.039740625,16.4253,18.64333,16.55233,26.2,602,2.687,2.161,2.618,2.021,2,,N,8.669,5.714,,18.669,15.714,O1,4.7435
YLK-3,214,é²Ê÷,0,10.8,9,12.9,2.6,10.3,4,,0.482746376,81,0.0063585,16.4253,18.64333,16.55233,26.2,602,1.709,1.519,1.98,1.739,2,,N,7.654,5.729,,17.654,15.729,O1,3.4735
YLK-3,215,é²Ê÷,0,,17,14.9,3.6,11.3,4,,0.911854266,289,0.0226865,16.4253,18.64333,16.55233,26.2,602,1.251,1.465,1.53,1.5,5,,N,7.655,5.64,,17.655,15.64,O1,2.873
YLK-3,216,é²Ê÷,0,18.5,19.2,21.2,7,14.2,3,,1.029858936,368.64,0.02893824,16.4253,18.64333,16.55233,26.2,602,1.599,2.292,1.731,3.003,5,,N,7.654,5.377,,17.654,15.377,O1,4.3125
YLK-3,218,Ë®ÇúÁø,1,,22.5,26.7,10,16.7,3,,1.206865941,506.25,0.039740625,16.4253,18.64333,16.55233,26.2,602,1.756,0.968,1.947,3.395,1,,N,5.344,2.242,,15.344,12.242,O1,4.033
YLK-3,219,Ë®ÇúÁø,1,,25.3,22.9,9.5,13.4,3,,1.357053702,640.09,0.050247065,16.4253,18.64333,16.55233,26.2,602,1.595,3.163,1.535,2.004,1,,N,5.509,2.209,,15.509,12.209,O1,4.1485
YLK-3,220,é²Ê÷,1,,8.1,8.4,3.9,4.5,4,,0.434471739,65.61,0.005150385,16.4253,18.64333,16.55233,26.2,602,1.023,1.407,1.672,1.336,2,,N,4.401,1.761,,14.401,11.761,O1,2.719
YLK-3,222,ÔÓÄ¾,1,,14.6,13.3,7.2,6.1,3,,0.783121899,213.16,0.01673306,16.4253,18.64333,16.55233,26.2,602,1.032,2.126,1.581,1.56,2,,N,9.055,8.38,,9.055,18.38,O1,3.1495
YLK-3,223,ÔÓÄ¾,1,,15.2,14.8,2.4,12.4,4,,0.815304991,231.04,0.01813664,16.4253,18.64333,16.55233,26.2,602,1.592,1.445,1.408,2.236,2,,N,9.084,6.68,,9.084,16.68,O1,3.3405
YLK-3,224,ÀäÉ¼,1,,30.7,18.8,1.7,17.1,3,,1.646701528,942.49,0.073985465,16.4253,18.64333,16.55233,26.2,602,1.56,1.367,1.714,1.88,1,4,N,9.631,5.714,,9.631,15.714,O1,3.2605
YLK-3,229,ÔÆÉ¼,1,,13.7,13.9,3.8,10.1,3,,0.734847262,187.69,0.014733665,16.4253,18.64333,16.55233,26.2,602,1.532,1.073,1.386,1.392,1,,N,5.731,0.854,,5.731,10.854,O1,2.6915
YLK-3,230,ÂäÒ¶ËÉ,1,,26,22.8,8.2,14.6,3,,1.394600643,676,0.053066,16.4253,18.64333,16.55233,26.2,602,1.826,2.082,1.941,2.121,1,,N,3.726,6.935,,3.726,16.935,O1,3.985
YLK-3,232,ÔÓÄ¾,1,,5.1,5.2,1.7,3.5,4,,0.27355628,26.01,0.002041785,16.4253,18.64333,16.55233,26.2,602,1.154,2.301,1.49,1.73,2,,N,0.728,8.455,,0.728,18.455,O1,3.3375
YLK-3,233,ÔÓÄ¾,1,,5.5,5.2,1.9,3.3,4,,0.295011674,30.25,0.002374625,16.4253,18.64333,16.55233,26.2,602,0.994,1.459,1.658,1.628,2,11,N,0.799,8.663,,0.799,18.663,O1,2.8695
YLK-3,235,ºìËÉ,1,,9.9,9.3,4.1,5.2,3,,0.531021014,98.01,0.007693785,16.4253,18.64333,16.55233,26.2,602,0.605,1.298,1.358,2.058,2,,N,0.34,3.912,,0.34,23.912,O1,2.6595
YLK-3,236,ÂäÒ¶ËÉ,1,,14.5,20,0.9,19.1,3,,0.777758051,210.25,0.016504625,16.4253,18.64333,16.55233,26.2,602,1.322,1.219,1.201,1.285,1,,N,0.963,4.01,,0.963,24.01,O1,2.5135
YLK-3,240,·ãèë,1,,16.7,18,7.6,10.4,3,,0.895762721,278.89,0.021892865,16.4253,18.64333,16.55233,26.2,602,2.59,1.055,1.65,2.49,1,,N,0.85,5.296,,0.85,25.296,O1,3.8925
YLK-3,241,é²Ê÷,1,,6,7.4,2.2,5.2,4,,0.321830918,36,0.002826,16.4253,18.64333,16.55233,26.2,602,1.439,0.865,1.065,0.427,5,,N,1.485,6.469,,1.485,26.469,O1,1.898
