plot,treeno,species,logged,h2015,D,H,HCB,CL,grade,deadr,d/D,D2,BA individ,BA,QMD,MD,DH,S,CWE,CWW,CWS,CWN,quality,hurttyp,tree_type,coordinate_x,coordinate_y,subplotno,absx,absy,MT,cw
ZH-03,209,°×èë,1,,17.6,16.7,11,5.7,,,1.116934117,309.76,0.02431616,5.457552,15.75742,13.51393,20.5,655,2.5,3,1,2,,,,9.4,4.5,201,29.4,14.5,O2,4.25
ZH-03,216,ºìËÉ,1,,10.2,8.6,2,6.6,,,0.647314091,104.04,0.00816714,5.457552,15.75742,13.51393,20.5,655,1.3,2,3,2,,,,7,4.5,201,27,14.5,O2,4.15
ZH-03,217,°×èë,1,,17.2,14.2,9.7,4.5,,,1.091549251,295.84,0.02322344,5.457552,15.75742,13.51393,20.5,655,1.5,3,1,1,,,,6.6,4.2,201,26.6,14.2,O2,3.25
ZH-03,220,ÑîÊ÷,1,,13.2,13.6,9.7,3.9,,,0.837700588,174.24,0.01367784,5.457552,15.75742,13.51393,20.5,655,2,1,3,1,,,,4.7,0.7,201,24.7,10.7,O2,3.5
ZH-03,224,ÑîÊ÷,1,,10.3,13.4,11.2,2.2,,,0.653660307,106.09,0.008328065,5.457552,15.75742,13.51393,20.5,655,1.5,1,2.3,1,,,,2.5,3.5,201,22.5,13.5,O2,2.9
ZH-03,227,ÑîÊ÷,1,,10.8,13.4,10.1,3.3,,,0.68539139,116.64,0.00915624,5.457552,15.75742,13.51393,20.5,655,0.8,1,0.8,0.5,,,,5,8.1,201,25,18.1,O2,1.55
ZH-03,229,°×èë,1,,21.2,16.7,8.6,8.1,,,1.345397914,449.44,0.03528104,5.457552,15.75742,13.51393,20.5,655,3.5,1,3.5,2,,,,1,9.3,201,21,19.3,O2,5
ZH-03,234,×õÊ÷,1,,11.3,9.7,2.6,7.1,,,0.717122473,127.69,0.010023665,5.457552,15.75742,13.51393,20.5,655,1.5,3,1,2,,,,2.3,5.9,201,22.3,15.9,O2,3.75
ZH-03,235,ÑîÊ÷,1,,11,11.8,10.5,1.3,,,0.698083823,121,0.0094985,5.457552,15.75742,13.51393,20.5,655,0.8,1,2,0.5,,,,0.9,4.8,201,20.9,14.8,O2,2.15
ZH-03,240,ÀäÉ¼,1,,24.2,13.4,2.6,10.8,,,1.535784411,585.64,0.04597274,5.457552,15.75742,13.51393,20.5,655,3.5,3,3.1,3,,,,6,2.1,101,16,12.1,O2,6.3
ZH-03,259,ºìËÉ,1,,12.8,9.8,4.1,5.7,,,0.812315722,163.84,0.01286144,5.457552,15.75742,13.51393,20.5,655,1,3,1,0.8,,,,4.4,1.6,1,4.4,11.6,O2,2.9
ZH-03,268,×õÊ÷,1,,23,14.7,4.6,10.1,,,1.459629812,529,0.0415265,5.457552,15.75742,13.51393,20.5,655,3.5,3,4,3,,,,0.8,3.2,2,0.8,23.2,O2,6.75
ZH-03,272,ÑîÊ÷,1,,11.1,12.4,9.6,2.8,,,0.70443004,123.21,0.009671985,5.457552,15.75742,13.51393,20.5,655,1,1,0.8,0.8,,,,8.1,0.8,2,8.1,20.8,O2,1.8
ZH-03,273,ÀäÉ¼,1,,10.6,8.7,2,6.7,,,0.672698957,112.36,0.00882026,5.457552,15.75742,13.51393,20.5,655,1.9,2,2.5,2.2,,,,1.3,1.9,102,11.3,21.9,O2,4.3
ZH-03,280,ºìËÉ,1,,12.8,10.5,8.2,2.3,,,0.812315722,163.84,0.01286144,5.457552,15.75742,13.51393,20.5,655,2.2,3.1,2.4,1.6,,,,3.2,4.2,102,13.2,24.2,O2,4.65
ZH-03,282,°×èë,1,,20.8,15.6,4.8,10.8,,,1.320013048,432.64,0.03396224,5.457552,15.75742,13.51393,20.5,655,3.6,4,5,3.1,,,,1.3,5.7,102,11.3,25.7,O2,7.85
ZH-03,284,ÑîÊ÷,1,,10.5,11.5,9,2.5,,,0.66635274,110.25,0.008654625,5.457552,15.75742,13.51393,20.5,655,1.1,1,0.4,0.9,,,,3.1,7.7,102,13.1,27.7,O2,1.7
ZH-03,289,ºìËÉ,1,,10.2,8.6,2.4,6.2,,,0.647314091,104.04,0.00816714,5.457552,15.75742,13.51393,20.5,655,1.5,1.5,3,2.1,,,,5.9,2.8,102,15.9,22.8,O2,4.05
ZH-03,294,É«Ä¾,1,,7.8,9.6,4.2,5.4,,,0.495004893,60.84,0.00477594,5.457552,15.75742,13.51393,20.5,655,1.5,1,0.1,1.2,,,,4,2.4,202,24,22.4,O2,1.9
ZH-03,298,ÑîÊ÷,1,,11.6,13.6,10.5,3.1,,,0.736161123,134.56,0.01056296,5.457552,15.75742,13.51393,20.5,655,0.6,2,1.4,1,,,,0.5,6.5,202,20.5,26.5,O2,2.5
ZH-03,302,°×èë,1,,7,8.7,5.6,3.1,,,0.44423516,49,0.0038465,5.457552,15.75742,13.51393,20.5,655,1.2,2,1,0.8,,,,1.3,7.7,202,21.3,27.7,O2,2.5
ZH-03,304,É½Áø,1,,15.8,14.2,7.8,6.4,,,1.002702219,249.64,0.01959674,5.457552,15.75742,13.51393,20.5,655,2.5,4,0.5,0.8,,,,1.5,8.3,202,21.5,28.3,O2,3.9
ZH-03,315,É«Ä¾,1,,28.3,15.4,4.5,10.9,,,1.795979291,800.89,0.062869865,5.457552,15.75742,13.51393,20.5,655,2.6,6,4.4,3.7,,,,1.5,1.4,302,31.5,21.4,O2,8.35
ZH-03,323,ºìËÉ,1,,5.4,3.6,1.8,1.8,,,0.342695695,29.16,0.00228906,5.457552,15.75742,13.51393,20.5,655,0.3,0,1,0.5,,,,3.4,3.9,302,33.4,23.9,O2,0.9
ZH-03,326,ºìËÉ,1,,12.1,10.7,4.1,6.6,,,0.767892206,146.41,0.011493185,5.457552,15.75742,13.51393,20.5,655,2.5,0.6,2,2,,,,2.6,2.5,302,32.6,22.5,O2,3.55
ZH-03,327,ÑîÊ÷,1,,9.4,9.6,2.7,6.9,,,0.596544358,88.36,0.00693626,5.457552,15.75742,13.51393,20.5,655,1,1,1.4,1.5,,,,0.4,5.2,302,30.4,25.2,O2,2.45
ZH-03,332,ºìËÉ,1,,8.5,6.7,2,4.7,,,0.539428409,72.25,0.005671625,5.457552,15.75742,13.51393,20.5,655,1.5,2,2.4,1.7,,,,5.6,7.1,302,35.6,27.1,O2,3.8
ZH-03,350,é²Ê÷,1,,12.7,13.5,1.7,11.8,,,0.805969505,161.29,0.012661265,5.457552,15.75742,13.51393,20.5,655,1.6,4.2,1.6,0.8,,,,4.8,9.2,402,44.8,29.2,O2,4.1
ZH-03,352,É«Ä¾,1,,34.2,18.7,2.6,16.1,,,2.170406069,1169.64,0.09181674,5.457552,15.75742,13.51393,20.5,655,6.5,4,7,4.5,,,,8.2,4.7,402,48.2,24.7,O2,11
ZH-03,362,×õÊ÷,1,,21,13.7,4.8,8.9,,,1.332705481,441,0.0346185,5.457552,15.75742,13.51393,20.5,655,3.6,4.1,2.2,1.2,,,,1.5,5,502,51.5,25,O2,5.55
ZH-03,382,°×èë,1,,16.8,13.6,7.7,5.9,,,1.066164385,282.24,0.02215584,5.457552,15.75742,13.51393,20.5,655,3.5,2,4.1,1,,,,9.8,8.4,502,59.8,28.4,O2,5.3
ZH-03,392,°×èë,1,,15,8.8,3.4,5.4,,,0.951932486,225,0.0176625,5.457552,15.75742,13.51393,20.5,655,2.5,3,1.5,1.5,,,,0.3,1.3,602,60.3,21.3,O2,4.25
ZH-03,393,É½¶¡×Ó,1,,6.8,3.7,2.6,1.1,,,0.431542727,46.24,0.00362984,5.457552,15.75742,13.51393,20.5,655,6,1,1.4,0.6,,,,5.1,3.5,602,65.1,23.5,O2,4.5
ZH-03,395,É«Ä¾,1,,6.7,9.7,4.1,5.6,,,0.425196511,44.89,0.003523865,5.457552,15.75742,13.51393,20.5,655,0.6,0.6,2.2,2,,,,8.3,0.5,602,68.3,20.5,O2,2.7
ZH-03,397,É«Ä¾,1,,7,9,4.5,4.5,,,0.44423516,49,0.0038465,5.457552,15.75742,13.51393,20.5,655,2.6,2,0.7,0.8,,,,1.7,1.6,702,71.7,21.6,O2,3.05
ZH-03,401,×õÊ÷,1,,27.1,14.5,9.6,4.9,,,1.719824692,734.41,0.057651185,5.457552,15.75742,13.51393,20.5,655,3.5,4.2,1.7,1,,,,3,4.2,702,73,24.2,O2,5.2
ZH-03,410,É«Ä¾,1,,7.2,9.5,3.9,5.6,,,0.456927593,51.84,0.00406944,5.457552,15.75742,13.51393,20.5,655,1.5,3,1.4,1.2,,,,8.8,7.5,702,78.8,27.5,O2,3.55
ZH-03,411,É«Ä¾,1,,5.3,7.8,2.2,5.6,,,0.336349479,28.09,0.002205065,5.457552,15.75742,13.51393,20.5,655,1.3,0.9,2.1,1,,,,3,1.2,802,83,21.2,O2,2.65
ZH-03,419,°×èë,1,,10.2,10.2,3.7,6.5,,,0.647314091,104.04,0.00816714,5.457552,15.75742,13.51393,20.5,655,1.2,1,2.4,0.8,,,,6.4,0.6,802,86.4,20.6,O2,2.7
ZH-03,439,°×èë,1,,35.2,15.4,4.1,11.3,,,2.233868235,1239.04,0.09726464,5.457552,15.75742,13.51393,20.5,655,4.7,4.2,3.3,3,,,,9.2,5.7,903,99.2,35.7,O2,7.6
ZH-03,441,×õÊ÷,1,,32.5,20.6,4.7,15.9,,,2.062520387,1056.25,0.082915625,5.457552,15.75742,13.51393,20.5,655,3.2,4.2,3.5,1.9,,,Z,0.3,3.1,903,90.3,33.1,O2,6.4
ZH-03,443,×õÊ÷,1,,10.7,3.7,2.1,1.6,,,0.679045174,114.49,0.008987465,5.457552,15.75742,13.51393,20.5,655,0.8,1,0.8,0.9,,,,7.1,8.9,903,97.1,38.9,O2,1.75
ZH-03,472,×õÊ÷,1,,13.5,11.3,2.2,9.1,,,0.856739238,182.25,0.014306625,5.457552,15.75742,13.51393,20.5,655,3.5,1,2.4,0.8,,,,3.4,5.3,603,63.4,35.3,O2,3.85
ZH-03,476,É«Ä¾,1,,8.6,9.7,4.1,5.6,,,0.545774626,73.96,0.00580586,5.457552,15.75742,13.51393,20.5,655,1,1.2,3.2,1.5,,10,,7.8,5,503,57.8,35,O2,3.45
ZH-03,484,ºìËÉ,1,,6.5,8.2,2.6,5.6,,,0.412504077,42.25,0.003316625,5.457552,15.75742,13.51393,20.5,655,1.4,1.4,1.1,1.2,,,,8.7,0.3,403,48.7,30.3,O2,2.55
ZH-03,487,ÑîÊ÷,1,,13.1,11.2,9.1,2.1,,,0.831354371,171.61,0.013471385,5.457552,15.75742,13.51393,20.5,655,1.2,1.1,1.4,0.9,,,,4.8,2.4,403,44.8,32.4,O2,2.3
ZH-03,498,É«Ä¾,1,,9.5,10.2,2.2,8,,,0.602890575,90.25,0.007084625,5.457552,15.75742,13.51393,20.5,655,2,4.2,1.3,3.5,,,,5,7.5,303,35,37.5,O2,5.5
ZH-03,510,ÑîÊ÷,1,,13.2,14.1,12.1,2,,,0.837700588,174.24,0.01367784,5.457552,15.75742,13.51393,20.5,655,1.2,1,2,1.5,,,,9.6,7,203,29.6,37,O2,2.85
ZH-03,519,ºìËÉ,1,,10.4,8.7,2.5,6.2,,,0.660006524,108.16,0.00849056,5.457552,15.75742,13.51393,20.5,655,1.2,3,2.5,2.5,,,,1.3,8,203,21.3,38,O2,4.6
ZH-03,520,ºìËÉ,1,,10.2,9.4,2.4,7,,,0.647314091,104.04,0.00816714,5.457552,15.75742,13.51393,20.5,655,1.6,2.4,1.8,2.7,,,,1.2,8,203,21.2,38,O2,4.25
ZH-03,526,°×èë,1,,15.7,15.6,10.5,5.1,,,0.996356002,246.49,0.019349465,5.457552,15.75742,13.51393,20.5,655,3.5,2.2,1.6,1.2,,,,8.1,1.4,103,18.1,31.4,O2,4.25
ZH-03,527,°×èë,1,,17,15.6,10,5.6,,,1.078856818,289,0.0226865,5.457552,15.75742,13.51393,20.5,655,3.3,2.1,1,2.5,,,,6.6,0,103,16.6,30,O2,4.45
ZH-03,531,°×èë,1,,16.2,16.7,7,9.7,,,1.028087085,262.44,0.02060154,5.457552,15.75742,13.51393,20.5,655,1.7,1.7,2,2.5,,,,2.1,6.2,103,12.1,36.2,O2,3.95
ZH-03,536,ºìËÉ,1,,7.1,5.1,1.7,3.4,,,0.450581377,50.41,0.003957185,5.457552,15.75742,13.51393,20.5,655,0.5,1.5,1,1.9,,,,6.2,6.8,103,16.2,36.8,O2,2.45
ZH-03,547,°×èë,1,,16.2,13.6,8,5.6,,,1.028087085,262.44,0.02060154,5.457552,15.75742,13.51393,20.5,655,3.6,2,3,2.5,,,,1.2,3,103,11.2,33,O2,5.55
ZH-03,555,ºìËÉ,1,,10.7,8.6,2.1,6.5,,,0.679045174,114.49,0.008987465,5.457552,15.75742,13.51393,20.5,655,2.5,2,2.4,2.2,,,,8.4,2.3,3,8.4,32.3,O2,4.55
ZH-03,563,ºìËÉ,1,,6.8,4.1,2,2.1,,,0.431542727,46.24,0.00362984,5.457552,15.75742,13.51393,20.5,655,1.7,2,1.5,1.6,,10,,6,5.2,3,6,35.2,O2,3.4
ZH-03,570,ºìËÉ,1,,7.1,6.7,2,4.7,,,0.450581377,50.41,0.003957185,5.457552,15.75742,13.51393,20.5,655,0.5,1.7,1.6,1.2,,,,3.4,9,3,3.4,39,O2,2.5
ZH-03,578,ÓÜÊ÷,1,,7.5,9.6,2,7.6,,,0.475966243,56.25,0.004415625,5.457552,15.75742,13.51393,20.5,655,1,0.5,1.1,0.9,,,,2.4,7.4,4,2.4,47.4,O2,1.75
ZH-03,580,ºìËÉ,1,,11.3,8.8,2.4,6.4,,,0.717122473,127.69,0.010023665,5.457552,15.75742,13.51393,20.5,655,2.5,3,2,2,,,,4.3,8,4,4.3,48,O2,4.75
ZH-03,588,É«Ä¾,1,,10.6,7.4,2.1,5.3,,,0.672698957,112.36,0.00882026,5.457552,15.75742,13.51393,20.5,655,1.2,0.8,2,2.1,,,,5.3,5.2,4,5.3,45.2,O2,3.05
ZH-03,593,É«Ä¾,1,,7.1,10.8,6.7,4.1,,,0.450581377,50.41,0.003957185,5.457552,15.75742,13.51393,20.5,655,0.9,0.5,0.5,0.6,,,,8.9,3.3,4,8.9,43.3,O2,1.25
ZH-03,597,°×èë,1,,11.1,13.6,10.8,2.8,,,0.70443004,123.21,0.009671985,5.457552,15.75742,13.51393,20.5,655,2,3,1.6,1.5,,,,9.6,1.6,4,9.6,41.6,O2,4.05
ZH-03,603,é²Ê÷,1,,27,13.6,5.2,8.4,,,1.713478476,729,0.0572265,5.457552,15.75742,13.51393,20.5,655,5.5,4,5.2,6.2,,,,0.7,7.2,104,10.7,47.2,O2,10.45
ZH-03,607,É«Ä¾,1,,12.5,14.7,4.5,10.2,,,0.793277072,156.25,0.012265625,5.457552,15.75742,13.51393,20.5,655,1.6,2,1.5,2.5,,,,2.5,8.7,104,12.5,48.7,O2,3.8
ZH-03,616,°×èë,1,,8.2,10.4,6.2,4.2,,,0.520389759,67.24,0.00527834,5.457552,15.75742,13.51393,20.5,655,0.9,1,0.7,0.5,,,,6.5,5.5,104,16.5,45.5,O2,1.55
ZH-03,617,ºìËÉ,1,,10.7,7.2,2,5.2,,,0.679045174,114.49,0.008987465,5.457552,15.75742,13.51393,20.5,655,2.6,2.7,2.2,2,,10,,6.3,4.9,104,16.3,44.9,O2,4.75
ZH-03,618,°×èë,1,,12.1,13.4,7.8,5.6,,,0.767892206,146.41,0.011493185,5.457552,15.75742,13.51393,20.5,655,1.5,2.5,1.7,2.1,,,,6,2.4,104,16,42.4,O2,3.9
ZH-03,625,ÑîÊ÷,1,,11.3,12.6,5.1,7.5,,,0.717122473,127.69,0.010023665,5.457552,15.75742,13.51393,20.5,655,0.8,1.2,0.9,0.6,,,,5.6,3.4,304,35.6,43.4,O2,1.75
ZH-03,628,ÑîÊ÷,1,,16.2,13.4,9.8,3.6,,,1.028087085,262.44,0.02060154,5.457552,15.75742,13.51393,20.5,655,2,3.1,2.9,2.5,,,,7.6,7.2,304,37.6,47.2,O2,5.25
ZH-03,635,ÑîÊ÷,1,,13.8,13,11.8,1.2,,,0.875777887,190.44,0.01494954,5.457552,15.75742,13.51393,20.5,655,1.2,1,0.9,1.5,,,,1.3,6.8,404,41.3,46.8,O2,2.3
ZH-03,637,ÑîÊ÷,1,,11.3,10.2,7.8,2.4,,,0.717122473,127.69,0.010023665,5.457552,15.75742,13.51393,20.5,655,0.6,1,1.4,0.8,,,,5.8,5.9,404,45.8,45.9,O2,1.9
ZH-03,638,ÑîÊ÷,1,,12.8,12.6,7.4,5.2,,,0.812315722,163.84,0.01286144,5.457552,15.75742,13.51393,20.5,655,1.5,1.7,1.4,1.2,,,,7.4,5,404,47.4,45,O2,2.9
ZH-03,647,ÑîÊ÷,1,,18.3,13.2,9.6,3.6,,,1.161357633,334.89,0.026288865,5.457552,15.75742,13.51393,20.5,655,2,3.3,2,2.5,,,,0.8,1,504,50.8,41,O2,4.9
ZH-03,650,ÑîÊ÷,1,,13.6,10.2,6.7,3.5,,,0.863085454,184.96,0.01451936,5.457552,15.75742,13.51393,20.5,655,2.5,1.5,1,1.2,,,,3.4,5.4,504,53.4,45.4,O2,3.1
ZH-03,654,ÑîÊ÷,1,,12.8,13.1,10,3.1,,,0.812315722,163.84,0.01286144,5.457552,15.75742,13.51393,20.5,655,1.5,3,2.2,2.5,,,,5.5,1.2,504,55.5,41.2,O2,4.6
ZH-03,655,ºìËÉ,1,,11.1,9.4,2.6,6.8,,,0.70443004,123.21,0.009671985,5.457552,15.75742,13.51393,20.5,655,1.6,1.8,3,2.4,,,,2.9,3,604,62.9,43,O2,4.4
YLK-1,1,°×èë,1,,13.4,18.3,11.1,7.2,3,,0.72489562,179.56,0.01409546,5.684748,18.48542,16.17877,29,496,1.426,1.741,1.412,0.651,2,,N,1.401,2.255,0,1.401,2.255,T,2.615
YLK-1,8,ÔÆÉ¼,1,,5.7,4.6,2.1,2.5,3,,0.308351122,32.49,0.002550465,5.684748,18.48542,16.17877,29,496,1.042,1.41,0.411,1.445,1,,N,5.443,8.275,0,5.443,8.275,T,2.154
YLK-1,21,é²Ê÷,1,,8.1,6.1,1.9,4.2,3,,0.438183174,65.61,0.005150385,5.684748,18.48542,16.17877,29,496,0.959,2.084,0.479,1.627,1,10,N,2.032,1.113,10,12.032,1.113,T,2.5745
YLK-1,26,°×èë,1,,18.8,24.5,13.2,11.3,2,,1.017017736,353.44,0.02774504,5.684748,18.48542,16.17877,29,496,0.62,4.645,2.442,1.645,2,,N,7.306,2.545,10,17.306,2.545,T,4.676
YLK-1,32,é²Ê÷,1,,5.4,8.6,7.3,1.3,4,,0.292122116,29.16,0.00228906,5.684748,18.48542,16.17877,29,496,1.148,1.012,1.259,0.735,1,,N,0.547,5.178,20,20.547,5.178,T,2.077
YLK-1,35,ºìËÉ,1,,17.1,18,9.7,8.3,1,,0.925053366,292.41,0.022954185,5.684748,18.48542,16.17877,29,496,1.422,1.96,1.159,1.032,1,,Z,1.061,1.741,30,31.061,1.741,T,2.7865
YLK-1,41,é²Ê÷,1,,5.2,8.3,2.8,5.5,4,,0.281302778,27.04,0.00212264,5.684748,18.48542,16.17877,29,496,2.932,1.093,1.57,2.127,2,,N,5.018,3.279,30,35.018,3.279,T,3.861
YLK-1,44,ÀäÉ¼,0,21.6,26.3,26.4,12.9,13.5,1,,1.422742897,691.69,0.054297665,5.684748,18.48542,16.17877,29,496,3.64,1.389,2.67,4.266,1,,Z,4.392,0.637,30,34.392,0.637,T,5.9825
YLK-1,49,·ãèë,1,,11,11.8,4,7.8,3,,0.595063569,121,0.0094985,5.684748,18.48542,16.17877,29,496,0.586,1.173,1.266,1.654,5,4,B,1.159,7.473,40,41.159,7.473,T,2.3395
YLK-1,53,ÂäÒ¶ËÉ,1,,30.2,25.2,10.5,14.7,1,,1.63371998,912.04,0.07159514,5.684748,18.48542,16.17877,29,496,2.881,5.056,2.977,4.279,1,,N,5.384,4.082,40,45.384,4.082,T,7.5965
YLK-1,54,ÀäÉ¼,1,,9.3,8.4,7.2,1.2,,,0.503099199,86.49,0.006789465,5.684748,18.48542,16.17877,29,496,2.096,0.863,1.272,1.072,1,,N,5.09,3.143,40,45.09,3.143,T,2.6515
YLK-1,56,é²Ê÷,1,,12.1,5.9,1.4,4.5,4,,0.654569926,146.41,0.011493185,5.684748,18.48542,16.17877,29,496,1.074,2.244,2.021,1.385,5,,N,4.029,0.001,40,44.029,0.001,T,3.362
YLK-1,57,ºìËÉ,1,,26.1,21.5,8.2,13.3,1,,1.411923559,681.21,0.053474985,5.684748,18.48542,16.17877,29,496,2.218,2.072,2.469,2.749,1,,Z,7.26,5.084,40,47.26,5.084,T,4.754
YLK-1,62,ÔÆÉ¼,1,,12.7,11.4,4.9,6.5,3,,0.687027939,161.29,0.012661265,5.684748,18.48542,16.17877,29,496,3.273,1.2,1.381,1.934,1,,N,9.78,8.142,40,49.78,8.142,T,3.894
YLK-1,68,ÔÓÄ¾,1,,8.3,11.1,5.2,5.9,4,,0.449002511,68.89,0.005407865,5.684748,18.48542,16.17877,29,496,2.307,2.313,3.347,3.034,5,,N,3.791,3.041,50,53.791,3.041,T,5.5005
YLK-1,70,·ãèë,1,,6.3,13.2,7.5,5.7,4,,0.340809135,39.69,0.003115665,5.684748,18.48542,16.17877,29,496,2.377,2.86,3.599,3.093,1,,N,2.646,2.443,50,52.646,2.443,T,5.9645
YLK-1,77,ÔÓÄ¾,0,15.8,16.6,20.1,6.6,13.5,3,,0.898005022,275.56,0.02163146,5.684748,18.48542,16.17877,29,496,3.129,3.764,1.994,2.514,2,,N,0.678,4.984,60,60.678,4.984,T,5.7005
YLK-1,78,ÂäÒ¶ËÉ,1,,23,22.3,11.1,11.2,2,,1.244223826,529,0.0415265,5.684748,18.48542,16.17877,29,496,2.078,1.962,2.143,2.612,1,5,N,2.853,7.243,60,62.853,7.243,T,4.3975
YLK-1,81,ÂäÒ¶ËÉ,1,,24,28.4,15.6,12.8,1,,1.298320514,576,0.045216,5.684748,18.48542,16.17877,29,496,2.163,1.769,3.84,1.694,1,,Z,9.421,8.867,60,69.421,8.867,T,4.733
YLK-1,94,ÓÜÊ÷,0,17.1,17.9,25.5,10.3,15.2,3,,0.968330717,320.41,0.025152185,5.684748,18.48542,16.17877,29,496,1.785,1.719,2.431,2.238,5,,N,5.957,7.515,70,75.957,7.515,T,4.0865
YLK-1,97,ºìËÉ,1,,16.7,15.2,5.4,9.8,2,,0.903414691,278.89,0.021892865,5.684748,18.48542,16.17877,29,496,3.403,3.815,3.097,2.537,1,,N,5.372,0.001,70,75.372,0.001,T,6.426
YLK-1,98,·ãèë,1,,9.7,14.8,9.4,5.4,4,,0.524737874,94.09,0.007386065,5.684748,18.48542,16.17877,29,496,2.252,1.88,2.861,3.074,1,,N,7.266,0.729,70,77.266,0.729,T,5.0335
YLK-1,104,ÂäÒ¶ËÉ,1,,8.1,10.6,9.9,0.7,3,,0.438183174,65.61,0.005150385,5.684748,18.48542,16.17877,29,496,0.977,1.375,1.373,1.442,1,,N,0.798,0.96,80,80.798,0.96,T,2.5835
YLK-1,113,é²Ê÷,1,,20.1,20.4,4.4,16,3,,1.087343431,404.01,0.031714785,5.684748,18.48542,16.17877,29,496,5.362,4.182,4.187,7.042,1,,N,1.327,7.534,90,91.327,7.534,T,10.3865
YLK-1,125,°×èë,1,,8.6,12.7,9.2,3.5,3,,0.465231518,73.96,0.00580586,5.684748,18.48542,16.17877,29,496,2.563,3.708,2.564,1.889,1,,N,8.194,4.384,90,98.194,4.384,T,5.362
YLK-1,127,ÔÓÄ¾,1,,11.4,13.9,7.2,6.7,4,,0.616702244,129.96,0.01020186,5.684748,18.48542,16.17877,29,496,2.556,2.994,2.111,2.996,2,,N,7.253,7.923,90,97.253,7.923,T,5.3285
YLK-1,141,ÂäÒ¶ËÉ,1,,14.5,26.1,21,5.1,2,,0.784401977,210.25,0.016504625,5.684748,18.48542,16.17877,29,496,1.559,1.618,1.547,1.225,1,,N,3.455,8.222,,3.455,18.222,T,2.9745
YLK-1,142,ÂäÒ¶ËÉ,1,,11.8,14.4,6,8.4,4,,0.638340919,139.24,0.01093034,5.684748,18.48542,16.17877,29,496,2.858,3.458,2.036,3.592,1,,N,4.331,7.521,,4.331,17.521,T,5.972
YLK-1,148,ÔÆÉ¼,1,,30.7,23.8,13.4,10.4,1,,1.660768324,942.49,0.073985465,5.684748,18.48542,16.17877,29,496,2.308,3.642,3.453,2.79,1,,Z,8.097,4.835,,8.097,14.835,T,6.0965
YLK-1,149,ÀäÉ¼,1,,18.3,14.9,6.3,8.6,4,,0.989969392,334.89,0.026288865,5.684748,18.48542,16.17877,29,496,2.594,2.171,2.325,2.98,1,10,N,8.482,5.777,,8.482,15.777,T,5.035
YLK-1,150,ÀäÉ¼,1,,18.4,16.8,4.4,12.4,2,,0.995379061,338.56,0.02657696,5.684748,18.48542,16.17877,29,496,2.911,2.219,3.76,2.15,1,,N,7.99,7.783,,7.99,17.783,T,5.52
YLK-1,151,ÂäÒ¶ËÉ,1,,21.1,23.9,14.5,9.4,2,,1.141440119,445.21,0.034948985,5.684748,18.48542,16.17877,29,496,4.114,1.972,3.408,2.16,1,,N,9.99,0.455,,9.99,10.455,T,5.827
YLK-1,160,ÀäÉ¼,1,,8.4,8.1,4.2,3.9,3,,0.45441218,70.56,0.00553896,5.684748,18.48542,16.17877,29,496,2.579,2.564,2.064,2.311,1,,N,8.277,1.609,11,18.277,11.609,T,4.759
YLK-1,174,ÔÓÄ¾,1,,5.2,6,0.6,5.4,4,,0.281302778,27.04,0.00212264,5.684748,18.48542,16.17877,29,496,2.121,2.33,2.516,2.809,2,,N,1.947,8.898,31,31.947,18.898,T,4.888
YLK-1,184,·ãèë,1,,24.1,22.1,10.7,11.4,3,,1.303730183,580.81,0.045593585,5.684748,18.48542,16.17877,29,496,2.621,3.611,3.637,2.666,1,,N,1.295,4.07,41,41.295,14.07,T,6.2675
YLK-1,185,·ãèë,1,,11.3,14,8.7,5.3,4,,0.611292575,127.69,0.010023665,5.684748,18.48542,16.17877,29,496,2.348,3.561,2.346,2.431,2,,N,2.254,4.072,41,42.254,14.072,T,5.343
YLK-1,186,ÔÓÄ¾,1,,6.8,11,4.9,6.1,4,,0.367857479,46.24,0.00362984,5.684748,18.48542,16.17877,29,496,2.969,1.398,1.529,2.846,2,,N,0.472,4.259,41,40.472,14.259,T,4.371
YLK-1,187,ÀäÉ¼,1,,16.6,17.8,2.7,15.1,3,,0.898005022,275.56,0.02163146,5.684748,18.48542,16.17877,29,496,3.032,2.651,2.993,2.194,1,,N,1.589,2.688,41,41.589,12.688,T,5.435
YLK-1,190,ÀäÉ¼,0,,13,17.1,3.8,13.3,3,,0.703256945,169,0.0132665,5.684748,18.48542,16.17877,29,496,1.653,2.059,1.571,1.611,1,,N,7.047,3.189,41,47.047,13.189,T,3.447
YLK-2,6,ÀäÉ¼,0,22.5,39.4,25.4,6.4,19,1,,2.005932265,1552.36,0.12186026,6.874729,19.64174,17.04009,28,530,2.473,4.058,1.811,2.498,1,,N,5.143,8.326,,5.143,8.326,T,5.42
YLK-2,10,ÔÓÄ¾,1,,6.1,8.2,3.3,4.9,3,,0.310563117,37.21,0.002920985,6.874729,19.64174,17.04009,28,530,1.92,1.61,1.905,0.584,3,,N,4.866,2.358,,14.866,2.358,T,3.0095
YLK-2,12,ÀäÉ¼,1,,21.9,18.8,7.1,11.7,3,,1.114972502,479.61,0.037649385,6.874729,19.64174,17.04009,28,530,0.871,1.731,1.022,2.41,1,,N,7.41,4.472,,17.41,4.472,T,3.017
