ID,D0,D1,E,VC,VH,CD,BA,D01,D02,BAL,DBA,DG,RD,SH,树种名,林层,坡向,坡位,土壤名,土壤厚度,腐殖厚度,群落结构,
19,7.9,8,845,50,0.2,0.9,0.081653083,0.126582278,62.41,3174.786084,96.7507861,12.27549655,0.643558488,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.9,9.1,845,50,0.2,0.9,0.081653083,0.126582278,62.41,3174.786084,96.7507861,12.27549655,0.643558488,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,7.9,9.4,845,50,0.2,0.9,0.081653083,0.126582278,62.41,3174.786084,96.7507861,12.27549655,0.643558488,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8,8.3,845,50,0.2,0.9,0.083733333,0.125,64,3165.156751,95.54140127,12.27549655,0.651704798,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8,10,845,50,0.2,0.9,0.083733333,0.125,64,3165.156751,95.54140127,12.27549655,0.651704798,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.1,8.1,845,50,0.2,0.9,0.08583975,0.12345679,65.61,3156.401097,94.3618778,12.27549655,0.659851108,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.1,8.2,845,50,0.2,0.9,0.08583975,0.12345679,65.61,3156.401097,94.3618778,12.27549655,0.659851108,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.1,8.9,845,50,0.2,0.9,0.08583975,0.12345679,65.61,3156.401097,94.3618778,12.27549655,0.659851108,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.2,8.9,845,50,0.2,0.9,0.087972333,0.12195122,67.24,3148.21967,93.21112319,12.27549655,0.667997418,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.2,9.3,845,50,0.2,0.9,0.087972333,0.12195122,67.24,3148.21967,93.21112319,12.27549655,0.667997418,1,臭松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.2,9.5,845,50,0.2,0.9,0.087972333,0.12195122,67.24,3148.21967,93.21112319,12.27549655,0.667997418,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.2,9.3,845,50,0.2,0.9,0.087972333,0.12195122,67.24,3148.21967,93.21112319,12.27549655,0.667997418,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.2,8.7,845,50,0.2,0.9,0.087972333,0.12195122,67.24,3148.21967,93.21112319,12.27549655,0.667997418,1,色树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.7,9.2,845,50,0.2,0.9,0.09902775,0.114942529,75.69,3104.622248,87.85416209,12.27549655,0.708728968,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.7,10.5,845,50,0.2,0.9,0.09902775,0.114942529,75.69,3104.622248,87.85416209,12.27549655,0.708728968,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,8.8,9.4,845,50,0.2,0.9,0.101317333,0.113636364,77.44,3094.186563,86.85581934,12.27549655,0.716875278,1,臭松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9,9.7,845,50,0.2,0.9,0.105975,0.111111111,81,3073.73221,84.92569002,12.27549655,0.733167898,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9,9.8,845,50,0.2,0.9,0.105975,0.111111111,81,3073.73221,84.92569002,12.27549655,0.733167898,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.1,9.3,845,50,0.2,0.9,0.108343083,0.10989011,82.81,3064.523048,83.99244068,12.27549655,0.741314208,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.2,10.2,845,50,0.2,0.9,0.110737333,0.108695652,84.64,3056.660697,83.07947937,12.27549655,0.749460518,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.3,10.2,845,50,0.2,0.9,0.11315775,0.107526882,86.49,3045.231765,82.18615163,12.27549655,0.757606828,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.3,11,845,50,0.2,0.9,0.11315775,0.107526882,86.49,3045.231765,82.18615163,12.27549655,0.757606828,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.4,10.6,845,50,0.2,0.9,0.115604333,0.106382979,88.36,3036.330231,81.31183087,12.27549655,0.765753138,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.5,11.2,845,50,0.2,0.9,0.118077083,0.105263158,90.25,3025.585216,80.45591686,12.27549655,0.773899448,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.5,13.7,845,50,0.2,0.9,0.118077083,0.105263158,90.25,3025.585216,80.45591686,12.27549655,0.773899448,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.5,13.7,845,50,0.2,0.9,0.118077083,0.105263158,90.25,3025.585216,80.45591686,12.27549655,0.773899448,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.6,10.4,845,50,0.2,0.9,0.120576,0.104166667,92.16,3016.542016,79.61783439,12.27549655,0.782045758,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.6,10.1,845,50,0.2,0.9,0.120576,0.104166667,92.16,3016.542016,79.61783439,12.27549655,0.782045758,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.7,10.2,845,50,0.2,0.9,0.123101083,0.103092784,94.09,3006.324626,78.79703198,12.27549655,0.790192068,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.8,10.8,845,50,0.2,0.9,0.125652333,0.102040816,96.04,2995.267221,77.99298063,12.27549655,0.798338378,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.8,11.2,845,50,0.2,0.9,0.125652333,0.102040816,96.04,2995.267221,77.99298063,12.27549655,0.798338378,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.9,10.7,845,50,0.2,0.9,0.12822975,0.101010101,98.01,2988.599274,77.20517275,12.27549655,0.806484688,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,9.9,11.1,845,50,0.2,0.9,0.12822975,0.101010101,98.01,2988.599274,77.20517275,12.27549655,0.806484688,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.1,10.9,845,50,0.2,0.9,0.133463083,0.099009901,102.01,2970.098525,75.67635744,12.27549655,0.822777308,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.1,10.8,845,50,0.2,0.9,0.133463083,0.099009901,102.01,2970.098525,75.67635744,12.27549655,0.822777308,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.2,11.4,845,50,0.2,0.9,0.136119,0.098039216,104.04,2960.978552,74.93443237,12.27549655,0.830923618,1,臭松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.4,11,845,50,0.2,0.9,0.141509333,0.096153846,108.16,2944.995442,73.4933856,12.27549655,0.847216237,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.5,12.9,845,50,0.2,0.9,0.14424375,0.095238095,110.25,2936.773548,72.79344859,12.27549655,0.855362547,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.6,12.5,845,50,0.2,0.9,0.147004333,0.094339623,112.36,2929.276327,72.10671794,12.27549655,0.863508857,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.6,11.2,845,50,0.2,0.9,0.147004333,0.094339623,112.36,2929.276327,72.10671794,12.27549655,0.863508857,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.6,12.3,845,50,0.2,0.9,0.147004333,0.094339623,112.36,2929.276327,72.10671794,12.27549655,0.863508857,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.6,12.5,845,50,0.2,0.9,0.147004333,0.094339623,112.36,2929.276327,72.10671794,12.27549655,0.863508857,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.7,11.1,845,50,0.2,0.9,0.149791083,0.093457944,114.49,2921.786773,71.43282338,12.27549655,0.871655167,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.8,12.2,845,50,0.2,0.9,0.152604,0.092592593,116.64,2910.646681,70.77140835,12.27549655,0.879801477,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.8,12.4,845,50,0.2,0.9,0.152604,0.092592593,116.64,2910.646681,70.77140835,12.27549655,0.879801477,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,10.9,12.2,845,50,0.2,0.9,0.155443083,0.091743119,118.81,2902.252754,70.12212938,12.27549655,0.887947787,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11,12.3,845,50,0.2,0.9,0.158308333,0.090909091,121,2893.229179,69.48465547,12.27549655,0.896094097,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.1,13,845,50,0.2,0.9,0.16119975,0.09009009,123.21,2884.524393,68.85866758,12.27549655,0.904240407,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.1,12.7,845,50,0.2,0.9,0.16119975,0.09009009,123.21,2884.524393,68.85866758,12.27549655,0.904240407,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.2,11.7,845,50,0.2,0.9,0.164117333,0.089285714,125.44,2872.37971,68.24385805,12.27549655,0.912386717,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.3,13.1,845,50,0.2,0.9,0.167061083,0.088495575,127.69,2860.852495,67.63993011,12.27549655,0.920533027,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.3,13.3,845,50,0.2,0.9,0.167061083,0.088495575,127.69,2860.852495,67.63993011,12.27549655,0.920533027,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.4,12,845,50,0.2,0.9,0.170031,0.087719298,129.96,2852.180914,67.04659739,12.27549655,0.928679337,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.4,14.2,845,50,0.2,0.9,0.170031,0.087719298,129.96,2852.180914,67.04659739,12.27549655,0.928679337,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.5,12.6,845,50,0.2,0.9,0.173027083,0.086956522,132.25,2841.453235,66.46358349,12.27549655,0.936825647,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.6,13.8,845,50,0.2,0.9,0.176049333,0.086206897,134.56,2831.418423,65.89062157,12.27549655,0.944971957,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.7,12.9,845,50,0.2,0.9,0.17909775,0.085470085,136.89,2824.612709,65.32745386,12.27549655,0.953118267,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.7,12.1,845,50,0.2,0.9,0.17909775,0.085470085,136.89,2824.612709,65.32745386,12.27549655,0.953118267,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.7,16.9,845,50,0.2,0.9,0.17909775,0.085470085,136.89,2824.612709,65.32745386,12.27549655,0.953118267,1,柞树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.8,13.4,845,50,0.2,0.9,0.182172333,0.084745763,139.24,2814.957575,64.77383137,12.27549655,0.961264577,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.9,13.6,845,50,0.2,0.9,0.185273083,0.084033613,141.61,2804.582282,64.22951346,12.27549655,0.969410887,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,11.9,13.3,845,50,0.2,0.9,0.185273083,0.084033613,141.61,2804.582282,64.22951346,12.27549655,0.969410887,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,12,13,845,50,0.2,0.9,0.1884,0.083333333,144,2793.089882,63.69426752,12.27549655,0.977557197,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,12.1,14,845,50,0.2,0.9,0.191553083,0.082644628,146.41,2783.895334,63.16786861,12.27549655,0.985703507,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,12.2,14,845,50,0.2,0.9,0.194732333,0.081967213,148.84,2774.742915,62.6500992,12.27549655,0.993849817,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,12.3,13.3,845,50,0.2,0.9,0.19793775,0.081300813,151.29,2764.648089,62.1407488,12.27549655,1.001996127,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,12.5,13.8,845,50,0.2,0.9,0.204427083,0.08,156.25,2744.147553,61.14649682,12.27549655,1.018288747,1,臭松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,12.5,15,845,50,0.2,0.9,0.204427083,0.08,156.25,2744.147553,61.14649682,12.27549655,1.018288747,1,臭松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,12.5,13.4,845,50,0.2,0.9,0.204427083,0.08,156.25,2744.147553,61.14649682,12.27549655,1.018288747,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,12.7,13.1,845,50,0.2,0.9,0.211021083,0.078740157,161.29,2724.674856,60.18355986,12.27549655,1.034581367,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,12.7,13.3,845,50,0.2,0.9,0.211021083,0.078740157,161.29,2724.674856,60.18355986,12.27549655,1.034581367,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,12.9,14.2,845,50,0.2,0.9,0.21771975,0.07751938,166.41,2705.455832,59.25048141,12.27549655,1.050873987,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,13.4,15,845,50,0.2,0.9,0.234924333,0.074626866,179.56,2657.038811,57.03964255,12.27549655,1.091605537,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,13.4,14.4,845,50,0.2,0.9,0.234924333,0.074626866,179.56,2657.038811,57.03964255,12.27549655,1.091605537,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,13.4,14.6,845,50,0.2,0.9,0.234924333,0.074626866,179.56,2657.038811,57.03964255,12.27549655,1.091605537,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,13.6,14.9,845,50,0.2,0.9,0.241989333,0.073529412,184.96,2638.554547,56.20082428,12.27549655,1.107898157,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,13.8,15,845,50,0.2,0.9,0.249159,0.072463768,190.44,2617.050414,55.38631958,12.27549655,1.124190777,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,13.9,15.9,845,50,0.2,0.9,0.252783083,0.071942446,193.21,2608.455789,54.98785685,12.27549655,1.132337087,1,臭松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,13.9,15,845,50,0.2,0.9,0.252783083,0.071942446,193.21,2608.455789,54.98785685,12.27549655,1.132337087,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,14.2,17.1,845,50,0.2,0.9,0.263812333,0.070422535,201.64,2578.516386,53.82614156,12.27549655,1.156776017,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,14.4,16.9,845,50,0.2,0.9,0.271296,0.069444444,207.36,2560.723498,53.07855626,12.27549655,1.173068637,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,14.5,16,845,50,0.2,0.9,0.275077083,0.068965517,210.25,2550.270569,52.71249725,12.27549655,1.181214947,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,14.5,15,845,50,0.2,0.9,0.275077083,0.068965517,210.25,2550.270569,52.71249725,12.27549655,1.181214947,1,色树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,14.7,16,845,50,0.2,0.9,0.28271775,0.068027211,216.09,2530.022226,51.99532042,12.27549655,1.197507566,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,14.7,16.4,845,50,0.2,0.9,0.28271775,0.068027211,216.09,2530.022226,51.99532042,12.27549655,1.197507566,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,14.9,16.8,845,50,0.2,0.9,0.290463083,0.067114094,222.01,2510.701087,51.29739666,12.27549655,1.213800186,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,15.2,17.4,845,50,0.2,0.9,0.302277333,0.065789474,231.04,2478.513915,50.28494804,12.27549655,1.238239116,1,臭松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,15.3,16.5,845,50,0.2,0.9,0.30626775,0.065359477,234.09,2467.794544,49.95628825,12.27549655,1.246385426,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,15.6,16.7,845,50,0.2,0.9,0.318396,0.064102564,243.36,2433.535992,48.9955904,12.27549655,1.270824356,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,15.7,18.4,845,50,0.2,0.9,0.322491083,0.063694268,246.49,2422.893786,48.68351657,12.27549655,1.278970666,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,15.8,16,845,50,0.2,0.9,0.326612333,0.063291139,249.64,2410.80913,48.37539305,12.27549655,1.287116976,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,16.2,19.3,845,50,0.2,0.9,0.343359,0.061728395,262.44,2369.65192,47.1809389,12.27549655,1.319702216,1,云杉,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,16.3,18.1,845,50,0.2,0.9,0.347611083,0.061349693,265.69,2357.137921,46.89148529,12.27549655,1.327848526,1,云杉,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,16.9,19.1,845,50,0.2,0.9,0.373673083,0.059171598,285.61,2298.360968,45.22669883,12.27549655,1.376726386,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,17,19.1,845,50,0.2,0.9,0.378108333,0.058823529,289,2288.152043,44.96065942,12.27549655,1.384872696,1,臭松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,17,19.4,845,50,0.2,0.9,0.378108333,0.058823529,289,2288.152043,44.96065942,12.27549655,1.384872696,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,17.1,19.3,845,50,0.2,0.9,0.38256975,0.058479532,292.41,2280.118078,44.69773159,12.27549655,1.393019006,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,17.2,19.4,845,50,0.2,0.9,0.387057333,0.058139535,295.84,2269.280473,44.43786106,12.27549655,1.401165316,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,17.3,19.5,845,50,0.2,0.9,0.391571083,0.057803468,299.29,2262.232193,44.18099481,12.27549655,1.409311626,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,17.4,19.4,845,50,0.2,0.9,0.396111,0.057471264,302.76,2250.744974,43.92708105,12.27549655,1.417457936,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,17.5,22.3,845,50,0.2,0.9,0.400677083,0.057142857,306.25,2239.125339,43.67606915,12.27549655,1.425604246,1,云杉,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,17.6,18.9,845,50,0.2,0.9,0.405269333,0.056818182,309.76,2227.777798,43.42790967,12.27549655,1.433750556,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,17.8,20.3,845,50,0.2,0.9,0.414532333,0.056179775,316.84,2205.094634,42.93995563,12.27549655,1.450043176,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,18.8,21.9,845,50,0.2,0.9,0.462417333,0.053191489,353.44,2099.640782,40.65591544,12.27549655,1.531506275,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,19.2,21.9,845,50,0.2,0.9,0.482304,0.052083333,368.64,2064.926996,39.8089172,12.27549655,1.564091515,1,臭松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,19.9,21.5,845,50,0.2,0.9,0.518113083,0.050251256,396.01,1991.097144,38.40860353,12.27549655,1.621115685,1,红松,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,20.1,23.4,845,50,0.2,0.9,0.52857975,0.049751244,404.01,1970.587462,38.02642837,12.27549655,1.637408305,1,柞树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,20.3,23.3,845,50,0.2,0.9,0.539151083,0.049261084,412.09,1948.551152,37.65178375,12.27549655,1.653700925,1,柞树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,22.8,25.5,845,50,0.2,0.9,0.680124,0.043859649,519.84,1693.451468,33.52329869,12.27549655,1.857358675,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,23.9,26.7,845,50,0.2,0.9,0.747333083,0.041841004,571.21,1582.808688,31.98038536,12.27549655,1.946968084,1,椴树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,24,24.7,845,50,0.2,0.9,0.7536,0.041666667,576,1569.997488,31.84713376,12.27549655,1.955114394,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,24.3,28.3,845,50,0.2,0.9,0.77255775,0.041152263,590.49,1538.582442,31.45395927,12.27549655,1.979553324,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,25.9,27.1,845,50,0.2,0.9,0.877643083,0.038610039,670.81,1398.064852,29.51085754,12.27549655,2.109894284,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,26,26.7,845,50,0.2,0.9,0.884433333,0.038461538,676,1382.145052,29.39735424,12.27549655,2.118040594,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,26,30.2,845,50,0.2,0.9,0.884433333,0.038461538,676,1382.145052,29.39735424,12.27549655,2.118040594,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,26.6,29.7,845,50,0.2,0.9,0.925724333,0.037593985,707.56,1332.176936,28.73425602,12.27549655,2.166918454,1,柞树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,26.8,29.9,845,50,0.2,0.9,0.939697333,0.037313433,718.24,1305.030708,28.51982128,12.27549655,2.183211074,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,27.6,28,845,50,0.2,0.9,0.996636,0.036231884,761.76,1226.385757,27.69315979,12.27549655,2.248381553,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,27.7,30.9,845,50,0.2,0.9,1.003871083,0.036101083,767.29,1211.327691,27.59318448,12.27549655,2.256527863,1,杨树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,29.3,29.8,845,50,0.2,0.9,1.123191083,0.034129693,858.49,1088.188431,26.08638943,12.27549655,2.386868823,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,34.9,36.3,845,50,0.2,0.9,1.593563083,0.028653295,1218.01,672.2405067,21.90060774,12.27549655,2.843062182,1,白桦,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
19,38.2,38,845,50,0.2,0.9,1.909172333,0.02617801,1459.24,512.6546382,20.00867042,12.27549655,3.111890411,1,色树,复林层主,南坡,脊部,暗棕壤,薄,薄,完整结构,
30,5.1,0,826.371,30,0.3,0.5,0.03402975,0.196078431,26.01,3370.527941,149.8688647,13.53447389,0.376815534,0,红松,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,5.3,0,826.371,30,0.3,0.5,0.036751083,0.188679245,28.09,3361.00699,144.2134359,13.53447389,0.391592613,0,臭松,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,5.4,0,826.371,30,0.3,0.5,0.038151,0.185185185,29.16,3355.818454,141.5428167,13.53447389,0.398981153,0,椴树,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,5.4,0,826.371,30,0.3,0.5,0.038151,0.185185185,29.16,3355.818454,141.5428167,13.53447389,0.398981153,0,色树,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,5.5,0,826.371,30,0.3,0.5,0.039577083,0.181818182,30.25,3349.327812,138.9693109,13.53447389,0.406369693,0,枫桦,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,5.5,0,826.371,30,0.3,0.5,0.039577083,0.181818182,30.25,3349.327812,138.9693109,13.53447389,0.406369693,0,枫桦,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,5.6,0,826.371,30,0.3,0.5,0.041029333,0.178571429,31.36,3343.419588,136.4877161,13.53447389,0.413758233,0,白桦,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,6.1,0,826.371,30,0.3,0.5,0.048683083,0.163934426,37.21,3311.434959,125.3001984,13.53447389,0.450700932,0,杂木,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,6.4,0,826.371,30,0.3,0.5,0.053589333,0.15625,40.96,3292.018861,119.4267516,13.53447389,0.472866552,0,枫桦,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,6.7,0,826.371,30,0.3,0.5,0.058731083,0.149253731,44.89,3269.891032,114.0792851,13.53447389,0.495032172,0,枫桦,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,6.8,0,826.371,30,0.3,0.5,0.060497333,0.147058824,46.24,3261.360908,112.4016486,13.53447389,0.502420711,0,枫桦,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,6.8,0,826.371,30,0.3,0.5,0.060497333,0.147058824,46.24,3261.360908,112.4016486,13.53447389,0.502420711,0,红松,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,7.1,0,826.371,30,0.3,0.5,0.065953083,0.14084507,50.41,3238.203749,107.6522831,13.53447389,0.524586331,0,枫桦,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,7.7,0,826.371,30,0.3,0.5,0.077571083,0.12987013,59.29,3191.20504,99.26379353,13.53447389,0.56891757,0,枫桦,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,8.1,0,826.371,30,0.3,0.5,0.08583975,0.12345679,65.61,3156.401097,94.3618778,13.53447389,0.59847173,0,枫桦,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,8.1,0,826.371,30,0.3,0.5,0.08583975,0.12345679,65.61,3156.401097,94.3618778,13.53447389,0.59847173,0,杂木,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,8.2,0,826.371,30,0.3,0.5,0.087972333,0.12195122,67.24,3148.21967,93.21112319,13.53447389,0.60586027,0,人落叶松,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,8.3,0,826.371,30,0.3,0.5,0.090131083,0.120481928,68.89,3138.395382,92.08809761,13.53447389,0.613248809,0,人落叶松,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
30,8.5,0,826.371,30,0.3,0.5,0.094527083,0.117647059,72.25,3121.377183,89.92131885,13.53447389,0.628025889,0,枫桦,单林层,东南坡,中坡,暗棕壤,中,中,完整结构,
